CID,CO_MACSAUD,UF,CO_MUNICIP_R,NOME DO MUNICÍPIO,pop,MortPor100k,mortes_p_covid,A419,A419,J189,J189,J969,J969,J449,J449,J81X,J81X,tot2019,tot2020,dif20_19,%dif20_19,dif20_19_por100khab,tot2019_por100k,%dif20_19_por_mortes_covid
3207,3311,RJ,330110,Cantagalo,20168,49.58349861166204,10.0,20.0,24.0,18.0,10.0,9.0,11.0,7.0,2.0,7.0,3.0,61.0,50.0,-11.0,-18.032786885245898,-54.54184847282824,302.4593415311385,-110.00000000000001
3208,3311,RJ,330120,Carmo,19030,52.54860746190226,10.0,19.0,29.0,15.0,21.0,31.0,16.0,11.0,10.0,10.0,1.0,86.0,77.0,-9.0,-10.465116279069765,-47.29374671571203,451.9180241723594,-90.0
3209,3311,RJ,330150,Cordeiro,22041,68.05498843065196,15.0,26.0,23.0,18.0,11.0,7.0,3.0,7.0,9.0,7.0,2.0,65.0,48.0,-17.0,-26.15384615384615,-77.12898688807223,294.9049498661585,-113.33333333333333
3210,3311,RJ,330160,Duas Barras,11528,52.047189451769604,6.0,17.0,15.0,9.0,9.0,2.0,7.0,1.0,4.0,4.0,5.0,33.0,40.0,7.0,21.212121212121215,60.72172102706454,286.25954198473283,116.66666666666667
3211,3311,RJ,330170,Duque de Caxias,924624,182.45254287148074,1687.0,1438.0,1254.0,810.0,633.0,317.0,478.0,136.0,111.0,233.0,172.0,2934.0,2648.0,-286.0,-9.747784594410358,-30.931492152485767,317.3181747391372,-16.953171310017783
3212,3311,RJ,330185,Guapimirim,61388,153.12438913142634,94.0,94.0,71.0,50.0,30.0,17.0,13.0,12.0,6.0,19.0,14.0,192.0,134.0,-58.0,-30.208333333333336,-94.48100605981625,312.7647097152538,-61.702127659574465
3213,3311,RJ,330190,Itaboraí,242543,134.82145434005517,327.0,466.0,401.0,246.0,173.0,69.0,39.0,40.0,19.0,59.0,36.0,880.0,668.0,-212.0,-24.090909090909097,-87.40718140700824,362.8222624441851,-64.83180428134557
3214,3311,RJ,330200,Itaguaí,134819,142.41316134966138,192.0,198.0,198.0,145.0,97.0,30.0,25.0,11.0,10.0,39.0,32.0,423.0,362.0,-61.0,-14.420803782505908,-45.24584813713201,313.7539960984727,-31.770833333333332
3215,3311,RJ,330227,Japeri,105548,78.63720771592072,83.0,133.0,109.0,68.0,60.0,23.0,15.0,6.0,7.0,21.0,23.0,251.0,214.0,-37.0,-14.741035856573703,-35.0551407890249,237.80649562284458,-44.57831325301205
3216,3311,RJ,330245,Macuco,5623,160.05690912324383,9.0,9.0,16.0,4.0,8.0,1.0,2.0,0.0,1.0,3.0,3.0,17.0,30.0,13.0,76.47058823529412,231.19331317801888,302.3297172327939,144.44444444444443
3217,3311,RJ,330250,Magé,246433,166.77961149683685,411.0,535.0,386.0,278.0,201.0,79.0,70.0,21.0,21.0,85.0,76.0,998.0,754.0,-244.0,-24.448897795591186,-99.0127133947158,404.9782293767474,-59.36739659367397
3218,3311,RJ,330270,Maricá,164504,165.95341146719838,273.0,267.0,231.0,216.0,184.0,57.0,46.0,22.0,21.0,43.0,24.0,605.0,506.0,-99.0,-16.36363636363637,-60.18090745513786,367.7722122258425,-36.26373626373626
3219,3311,RJ,330285,Mesquita,176569,171.6043020009175,303.0,320.0,282.0,165.0,130.0,49.0,50.0,17.0,21.0,53.0,32.0,604.0,515.0,-89.0,-14.735099337748348,-50.40522402007147,342.0759023384626,-29.372937293729372
3220,3311,RJ,330320,Nilópolis,162693,213.28514441309704,347.0,371.0,315.0,206.0,133.0,58.0,67.0,19.0,10.0,60.0,30.0,714.0,555.0,-159.0,-22.26890756302521,-97.7300805812174,438.8633807232026,-45.821325648414984
3221,3311,RJ,330330,Niterói,515317,238.8820861722008,1231.0,1393.0,1258.0,685.0,521.0,207.0,171.0,88.0,73.0,88.0,77.0,2461.0,2100.0,-361.0,-14.668833807395366,-70.0539667816121,477.57011703475723,-29.325751421608448
3222,3311,RJ,330340,Nova Friburgo,191158,111.9492775609705,214.0,314.0,265.0,235.0,185.0,138.0,107.0,57.0,48.0,45.0,39.0,789.0,644.0,-145.0,-18.377693282636255,-75.8534824595361,412.74757007292396,-67.7570093457944
3223,3311,RJ,330350,Nova Iguaçu,823302,154.6212689875647,1273.0,1415.0,1229.0,683.0,593.0,258.0,245.0,96.0,84.0,234.0,201.0,2686.0,2352.0,-334.0,-12.43484735666418,-40.5683455159832,326.24723370039186,-26.23723487824038
3224,3311,RJ,330390,Petrópolis,306678,141.5165091724871,434.0,945.0,765.0,510.0,356.0,140.0,82.0,61.0,30.0,109.0,87.0,1765.0,1320.0,-445.0,-25.21246458923513,-145.1033331376884,575.5222089618427,-102.53456221198157
3225,3311,RJ,330414,Queimados,151335,133.47870618164998,202.0,228.0,215.0,134.0,90.0,54.0,30.0,20.0,11.0,37.0,14.0,473.0,360.0,-113.0,-23.89006342494715,-74.668781180824,312.55162388079424,-55.940594059405946
3226,3311,RJ,330430,Rio Bonito,60573,151.88285209581827,92.0,93.0,70.0,71.0,45.0,17.0,7.0,9.0,5.0,15.0,11.0,205.0,138.0,-67.0,-32.68292682926829,-110.61033793934591,338.4346160830733,-72.82608695652173
3227,3311,RJ,330455,Rio de Janeiro,6747815,240.49266318059995,16228.0,16697.0,13003.0,8882.0,6145.0,2063.0,1945.0,1140.0,778.0,2220.0,1237.0,31002.0,23108.0,-7894.0,-25.462873363008843,-116.98601695511806,459.4376105450431,-48.64431846191767
3228,3311,RJ,330460,Santa Maria Madalena,10392,67.35950731331793,7.0,6.0,7.0,6.0,5.0,8.0,2.0,3.0,2.0,4.0,3.0,27.0,19.0,-8.0,-29.629629629629626,-76.98229407236335,259.8152424942263,-114.28571428571428
3229,3311,RJ,330490,São Gonçalo,1091737,155.98994996047583,1703.0,1760.0,1693.0,983.0,890.0,267.0,204.0,149.0,114.0,175.0,137.0,3334.0,3038.0,-296.0,-8.878224355128971,-27.11275701015904,305.38490497253457,-17.381092190252495
3230,3311,RJ,330510,São João de Meriti,472906,174.03035698426325,823.0,813.0,746.0,415.0,376.0,135.0,118.0,56.0,40.0,87.0,118.0,1506.0,1398.0,-108.0,-7.171314741035861,-22.83751950704791,318.4565220149459,-13.122721749696234
3231,3311,RJ,330515,São José do Vale do Rio Preto,21916,136.88629311918234,30.0,21.0,21.0,12.0,9.0,11.0,2.0,6.0,1.0,3.0,8.0,53.0,41.0,-12.0,-22.64150943396226,-54.754517247672936,241.83245117722214,-40.0
3232,3311,RJ,330530,São Sebastião do Alto,9387,117.18333865984873,11.0,14.0,12.0,11.0,2.0,11.0,0.0,2.0,4.0,1.0,4.0,39.0,22.0,-17.0,-43.58974358974359,-181.10152338340257,415.4682007031001,-154.54545454545453
3233,3311,RJ,330555,Seropédica,83092,127.56944110142975,106.0,109.0,100.0,64.0,51.0,21.0,27.0,12.0,0.0,18.0,12.0,224.0,190.0,-34.0,-15.17857142857143,-40.918499975930295,269.5807057237761,-32.075471698113205
3234,3311,RJ,330560,Silva Jardim,21774,101.03793515201616,22.0,37.0,39.0,16.0,18.0,12.0,19.0,1.0,5.0,3.0,6.0,69.0,87.0,18.0,26.086956521739136,82.66740148801323,316.8917057040507,81.81818181818183
3235,3311,RJ,330570,Sumidouro,15667,114.89117252824407,18.0,6.0,13.0,10.0,13.0,0.0,0.0,3.0,3.0,5.0,2.0,24.0,31.0,7.0,29.166666666666675,44.67990042765048,153.18823003765877,38.88888888888889
3236,3311,RJ,330575,Tanguá,34610,156.02427044206877,54.0,55.0,64.0,34.0,26.0,8.0,6.0,2.0,2.0,7.0,8.0,106.0,106.0,0.0,0.0,0.0,306.26986420109796,0.0
3237,3311,RJ,330580,Teresópolis,184240,174.22926617455494,321.0,258.0,226.0,141.0,116.0,61.0,52.0,30.0,25.0,36.0,23.0,526.0,442.0,-84.0,-15.969581749049432,-45.59270516717325,285.497177594442,-26.168224299065418
3238,3311,RJ,330590,Trajano de Moraes,10640,37.59398496240602,4.0,21.0,17.0,13.0,10.0,8.0,4.0,3.0,1.0,1.0,3.0,46.0,35.0,-11.0,-23.913043478260864,-103.38345864661653,432.3308270676692,-275.0
3239,3312,RJ,330010,Angra dos Reis,207044,131.3730414791059,272.0,286.0,242.0,164.0,168.0,67.0,49.0,27.0,28.0,27.0,17.0,571.0,504.0,-67.0,-11.733800350262701,-32.360271246691525,275.7867892815054,-24.63235294117647
3240,3312,RJ,330022,Areal,12669,157.8656563264662,20.0,26.0,12.0,19.0,9.0,7.0,3.0,0.0,0.0,2.0,2.0,54.0,26.0,-28.0,-51.85185185185186,-221.01191885705265,426.2372720814586,-140.0
3241,3312,RJ,330030,Barra do Piraí,100764,127.02949466079154,128.0,136.0,139.0,96.0,63.0,17.0,14.0,9.0,11.0,43.0,31.0,301.0,258.0,-43.0,-14.28571428571429,-42.673970862609664,298.71779603826764,-33.59375
3242,3312,RJ,330040,Barra Mansa,184833,152.5701579263443,282.0,308.0,246.0,195.0,147.0,62.0,61.0,36.0,31.0,66.0,41.0,667.0,526.0,-141.0,-21.139430284857575,-76.28507896317215,360.8662955208215,-50.0
3243,3312,RJ,330095,Comendador Levy Gasparian,8576,128.26492537313433,11.0,15.0,13.0,11.0,4.0,9.0,4.0,1.0,0.0,2.0,4.0,38.0,25.0,-13.0,-34.210526315789465,-151.5858208955224,443.0970149253731,-118.18181818181819
3244,3312,RJ,330180,Engenheiro Paulo de Frontin,14071,71.06815436003127,10.0,30.0,30.0,4.0,5.0,8.0,2.0,2.0,0.0,8.0,4.0,52.0,41.0,-11.0,-21.153846153846157,-78.1749697960344,369.5544026721626,-110.00000000000001
3245,3312,RJ,330225,Itatiaia,32064,99.8003992015968,32.0,36.0,37.0,15.0,17.0,9.0,11.0,6.0,8.0,13.0,14.0,79.0,87.0,8.0,10.126582278481022,24.9500998003992,246.38223552894212,25.0
3246,3312,RJ,330260,Mangaratiba,45220,187.96992481203006,85.0,88.0,79.0,56.0,37.0,13.0,7.0,6.0,7.0,16.0,24.0,179.0,154.0,-25.0,-13.966480446927376,-55.28527200353826,395.8425475453339,-29.411764705882355
3247,3312,RJ,330280,Mendes,18648,85.8000858000858,16.0,55.0,32.0,26.0,16.0,11.0,12.0,7.0,1.0,5.0,7.0,104.0,68.0,-36.0,-34.61538461538461,-193.05019305019306,557.7005577005577,-225.0
3248,3312,RJ,330290,Miguel Pereira,25581,125.09284234392715,32.0,55.0,57.0,35.0,26.0,9.0,9.0,9.0,4.0,13.0,13.0,121.0,109.0,-12.0,-9.917355371900827,-46.90981587897267,473.0073101129745,-37.5
3249,3312,RJ,330360,Paracambi,52683,125.27760378110587,66.0,84.0,104.0,67.0,53.0,17.0,21.0,4.0,7.0,17.0,12.0,189.0,197.0,8.0,4.232804232804233,15.185164094679498,358.74950173680315,12.121212121212121
3250,3312,RJ,330370,Paraíba do Sul,44518,107.82155532593559,48.0,87.0,94.0,42.0,36.0,37.0,21.0,16.0,12.0,8.0,15.0,190.0,178.0,-12.0,-6.315789473684208,-26.955388831483898,426.793656498495,-25.0
3251,3312,RJ,330380,Paraty,43680,130.4945054945055,57.0,40.0,38.0,24.0,4.0,21.0,15.0,8.0,11.0,14.0,4.0,107.0,72.0,-35.0,-32.71028037383178,-80.12820512820512,244.96336996336996,-61.40350877192983
3252,3312,RJ,330385,Paty do Alferes,27858,68.20302965036973,19.0,52.0,53.0,25.0,32.0,5.0,4.0,5.0,4.0,13.0,7.0,100.0,100.0,0.0,0.0,0.0,358.96331394931434,0.0
3253,3312,RJ,330395,Pinheiral,25364,35.483362245702565,9.0,42.0,13.0,30.0,9.0,5.0,1.0,10.0,3.0,7.0,5.0,94.0,31.0,-63.0,-67.02127659574468,-248.38353571991797,370.60400567733797,-700.0
3254,3312,RJ,330400,Piraí,29545,128.61736334405145,38.0,49.0,43.0,25.0,21.0,7.0,3.0,12.0,13.0,11.0,4.0,104.0,84.0,-20.0,-19.23076923076923,-67.69334912844813,352.0054154679303,-52.63157894736842
3255,3312,RJ,330411,Porto Real,19974,170.22128767397618,34.0,24.0,29.0,20.0,18.0,7.0,7.0,1.0,4.0,8.0,9.0,60.0,67.0,7.0,11.66666666666667,35.04555922699509,300.39050765995796,20.588235294117645
3256,3312,RJ,330412,Quatis,14435,69.27606511950121,10.0,14.0,6.0,18.0,13.0,8.0,5.0,1.0,4.0,6.0,3.0,47.0,31.0,-16.0,-34.04255319148937,-110.84170419120194,325.5975060616557,-160.0
3257,3312,RJ,330420,Resende,132312,144.3557651611343,191.0,207.0,168.0,143.0,124.0,29.0,31.0,36.0,26.0,13.0,14.0,428.0,363.0,-65.0,-15.186915887850471,-49.12630751556926,323.4778402563638,-34.031413612565444
3258,3312,RJ,330440,Rio Claro,18605,118.24778285407149,22.0,32.0,26.0,19.0,15.0,16.0,5.0,3.0,4.0,8.0,5.0,78.0,55.0,-23.0,-29.487179487179482,-123.6226820747111,419.24213920988984,-104.54545454545455
3259,3312,RJ,330450,Rio das Flores,9344,64.21232876712328,6.0,16.0,14.0,6.0,6.0,4.0,6.0,4.0,0.0,1.0,1.0,31.0,27.0,-4.0,-12.903225806451612,-42.80821917808219,331.76369863013696,-66.66666666666666
3260,3312,RJ,330540,Sapucaia,18249,186.311578716642,34.0,25.0,27.0,10.0,17.0,14.0,10.0,6.0,4.0,3.0,5.0,58.0,63.0,5.0,8.62068965517242,27.398761575976767,317.8256342813305,14.705882352941178
3261,3312,RJ,330600,Três Rios,82142,143.6536729078912,118.0,184.0,154.0,65.0,64.0,52.0,51.0,21.0,11.0,33.0,31.0,355.0,311.0,-44.0,-12.394366197183093,-53.565776338535706,432.1784227313676,-37.28813559322034
3262,3312,RJ,330610,Valença,76869,63.74481260326009,49.0,163.0,134.0,89.0,63.0,23.0,22.0,21.0,19.0,32.0,22.0,328.0,260.0,-68.0,-20.731707317073166,-88.46218891880993,426.6999700789655,-138.77551020408163
3263,3312,RJ,330620,Vassouras,37083,105.16948466952512,39.0,96.0,76.0,44.0,36.0,14.0,6.0,5.0,2.0,7.0,7.0,166.0,127.0,-39.0,-23.493975903614462,-105.16948466952512,447.64447320874797,-100.0
3264,3312,RJ,330630,Volta Redonda,273988,163.87579018059185,449.0,616.0,520.0,386.0,259.0,100.0,79.0,102.0,57.0,66.0,62.0,1270.0,977.0,-293.0,-23.07086614173228,-106.93899002876039,463.52394995401255,-65.25612472160356
3265,3518,SP,350055,Águas de Santa Bárbara,6109,16.36929120969062,1.0,9.0,9.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,12.0,15.0,3.0,25.0,49.10787362907187,196.43149451628747,300.0
3266,3518,SP,350070,Agudos,37401,50.80078072778803,19.0,58.0,55.0,30.0,17.0,15.0,11.0,5.0,8.0,8.0,3.0,116.0,94.0,-22.0,-18.965517241379317,-58.821956632175606,310.1521349696532,-115.78947368421053
3267,3518,SP,350230,Anhembi,6819,14.664906877841325,1.0,15.0,12.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,21.0,18.0,-3.0,-14.28571428571429,-43.99472063352398,307.96304443466784,-300.0
3268,3518,SP,350310,Arandu,6365,62.84367635506677,4.0,8.0,6.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,16.0,13.0,-3.0,-18.75,-47.13275726630008,251.37470542026708,-75.0
3269,3518,SP,350340,Arealva,8613,46.44142575177058,4.0,14.0,11.0,5.0,4.0,9.0,4.0,2.0,1.0,3.0,3.0,33.0,23.0,-10.0,-30.303030303030297,-116.10356437942646,383.1417624521073,-250.0
3270,3518,SP,350360,Areiópolis,11158,35.8487184083169,4.0,17.0,13.0,5.0,4.0,8.0,6.0,4.0,3.0,1.0,1.0,35.0,27.0,-8.0,-22.857142857142854,-71.6974368166338,313.6762860727729,-200.0
3271,3518,SP,350430,Avaí,5436,73.58351729212656,4.0,15.0,7.0,4.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,27.0,12.0,-15.0,-55.55555555555556,-275.93818984547465,496.68874172185434,-375.0
3272,3518,SP,350450,Avaré,91232,23.018239214310768,21.0,129.0,121.0,17.0,47.0,11.0,19.0,14.0,6.0,10.0,4.0,181.0,197.0,16.0,8.83977900552486,17.537706068046298,198.39529989477376,76.19047619047619
3273,3518,SP,350470,Balbinos,5934,33.70407819346141,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,10.0,4.0,-6.0,-60.0,-101.11223458038423,168.52039096730704,-300.0
3274,3518,SP,350500,Barão de Antonina,3498,28.58776443682104,1.0,3.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,11.0,12.0,1.0,9.090909090909083,28.58776443682104,314.4654088050315,100.0
3275,3518,SP,350520,Bariri,35558,64.6830530401035,23.0,72.0,67.0,51.0,52.0,10.0,9.0,5.0,8.0,5.0,5.0,143.0,141.0,-2.0,-1.3986013986013957,-5.624613307835086,402.1598515102086,-8.695652173913043
3276,3518,SP,350530,Barra Bonita,36126,80.27459447489342,29.0,60.0,69.0,25.0,33.0,17.0,17.0,4.0,11.0,3.0,6.0,109.0,136.0,27.0,24.770642201834868,74.73841554559044,301.7217516470132,93.10344827586206
3277,3518,SP,350600,Bauru,379297,74.08442460657479,281.0,607.0,510.0,438.0,334.0,342.0,246.0,89.0,83.0,123.0,51.0,1599.0,1224.0,-375.0,-23.452157598499056,-98.86711468848948,421.5693770317192,-133.45195729537366
3278,3518,SP,350680,Bocaina,12452,32.123353678124,4.0,21.0,19.0,17.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,44.0,37.0,-7.0,-15.909090909090907,-56.21586893671699,353.35689045936397,-175.0
3279,3518,SP,350690,Bofete,11921,33.55423202751447,4.0,14.0,27.0,4.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,24.0,37.0,13.0,54.16666666666667,109.05125408942203,201.3253921650868,325.0
3280,3518,SP,350730,Boracéia,4868,61.62695152013147,3.0,2.0,5.0,2.0,7.0,4.0,2.0,1.0,0.0,1.0,0.0,10.0,14.0,4.0,39.99999999999999,82.16926869350863,205.42317173377157,133.33333333333331
3281,3518,SP,350745,Borebi,2683,74.54342154304882,2.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,4.0,80.0,149.08684308609764,186.35855385762207,200.0
3282,3518,SP,350750,Botucatu,148130,39.82987916019712,59.0,276.0,204.0,107.0,42.0,37.0,40.0,18.0,19.0,19.0,16.0,457.0,321.0,-136.0,-29.759299781181614,-91.81124687774252,308.5127928171201,-230.5084745762712
3283,3518,SP,350790,Brotas,24636,28.413703523299237,7.0,38.0,28.0,28.0,19.0,7.0,5.0,5.0,7.0,15.0,11.0,93.0,70.0,-23.0,-24.731182795698924,-93.35931157655463,377.496346809547,-328.57142857142856
3284,3518,SP,350830,Cabrália Paulista,4243,0.0,0.0,5.0,4.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,9.0,12.0,3.0,33.33333333333333,70.70469007777515,212.11407023332546,inf
3285,3518,SP,350880,Cafelândia,17843,72.8577033010144,13.0,24.0,27.0,26.0,13.0,13.0,2.0,5.0,0.0,5.0,3.0,73.0,45.0,-28.0,-38.35616438356164,-156.9242840329541,409.1240262287732,-215.3846153846154
3286,3518,SP,351140,Cerqueira César,20191,44.57431528899014,9.0,15.0,21.0,4.0,9.0,5.0,3.0,0.0,3.0,0.0,0.0,24.0,36.0,12.0,50.0,59.43242038532019,118.86484077064038,133.33333333333331
3287,3518,SP,351230,Conchas,18019,77.69576558077584,14.0,24.0,25.0,23.0,22.0,7.0,6.0,1.0,1.0,2.0,3.0,57.0,57.0,0.0,0.0,0.0,316.3327598645874,0.0
3288,3518,SP,351260,Coronel Macedo,4635,43.14994606256742,2.0,4.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,15.0,6.0,-9.0,-60.0,-194.17475728155338,323.62459546925567,-450.0
3289,3518,SP,351410,Dois Córregos,27512,29.078220412910728,8.0,31.0,21.0,43.0,23.0,47.0,28.0,2.0,5.0,10.0,3.0,133.0,80.0,-53.0,-39.849624060150376,-192.6432102355336,483.42541436464086,-662.5
3290,3518,SP,351450,Duartina,12433,48.258666452183704,6.0,27.0,15.0,11.0,19.0,18.0,17.0,1.0,4.0,3.0,1.0,60.0,56.0,-4.0,-6.666666666666665,-32.172444301455805,482.58666452183706,-66.66666666666666
3291,3518,SP,351540,Fartura,16070,18.66832607342875,3.0,15.0,23.0,17.0,14.0,5.0,9.0,7.0,7.0,3.0,1.0,47.0,54.0,7.0,14.893617021276606,43.55942750466708,292.4704418170504,233.33333333333334
3292,3518,SP,351700,Getulina,11447,43.67956669869835,5.0,8.0,11.0,7.0,4.0,10.0,0.0,1.0,0.0,1.0,0.0,27.0,15.0,-12.0,-44.44444444444444,-104.83096007687604,235.86966017297107,-240.0
3293,3518,SP,351720,Guaiçara,12294,73.20644216691069,9.0,20.0,15.0,15.0,8.0,7.0,4.0,2.0,0.0,1.0,2.0,45.0,29.0,-16.0,-35.55555555555555,-130.1447860745079,366.03221083455344,-177.77777777777777
3294,3518,SP,351910,Iacanga,11858,16.866250632484398,2.0,15.0,13.0,9.0,6.0,6.0,7.0,0.0,0.0,1.0,2.0,31.0,28.0,-3.0,-9.677419354838712,-25.299375948726595,261.4268848035082,-150.0
3295,3518,SP,351925,Iaras,9517,31.522538615109806,3.0,5.0,6.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,105.07512871703267,0.0
3296,3518,SP,352000,Igaraçu do Tietê,24749,64.64907673037294,16.0,34.0,41.0,24.0,10.0,13.0,7.0,8.0,7.0,3.0,1.0,82.0,66.0,-16.0,-19.512195121951216,-64.64907673037294,331.32651824316133,-100.0
3297,3518,SP,352180,Itaí,27382,10.956102549119858,3.0,24.0,17.0,15.0,7.0,22.0,10.0,3.0,3.0,3.0,5.0,67.0,42.0,-25.0,-37.31343283582089,-91.30085457599883,244.68629026367688,-833.3333333333334
3298,3518,SP,352200,Itaju,3887,25.72678157962439,1.0,9.0,8.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,-6.0,-31.57894736842105,-154.36068947774635,488.80885001286345,-600.0
3299,3518,SP,352280,Itaporanga,15173,46.13458116390958,7.0,19.0,17.0,17.0,13.0,13.0,14.0,5.0,2.0,8.0,8.0,62.0,54.0,-8.0,-12.903225806451612,-52.72523561589666,408.6205760231991,-114.28571428571428
3300,3518,SP,352290,Itapuí,14147,42.41181876016117,6.0,24.0,19.0,18.0,10.0,8.0,6.0,1.0,2.0,2.0,3.0,53.0,40.0,-13.0,-24.52830188679245,-91.89227398034919,374.63773238142363,-216.66666666666666
3301,3518,SP,352350,Itatinga,20921,33.45920367095263,7.0,31.0,31.0,13.0,6.0,5.0,2.0,1.0,2.0,2.0,5.0,52.0,46.0,-6.0,-11.538461538461542,-28.679317432245114,248.55408441279096,-85.71428571428571
3302,3518,SP,352530,Jaú,151881,65.18261006972564,99.0,329.0,269.0,206.0,153.0,59.0,55.0,35.0,15.0,7.0,13.0,636.0,505.0,-131.0,-20.59748427672956,-86.25173655690969,418.7488889327829,-132.32323232323233
3303,3518,SP,352640,Laranjal Paulista,28785,34.74031613687685,10.0,45.0,27.0,12.0,7.0,17.0,20.0,4.0,8.0,8.0,4.0,86.0,66.0,-20.0,-23.25581395348837,-69.4806322737537,298.76671877714085,-200.0
3304,3518,SP,352680,Lençóis Paulista,68990,71.02478620089867,49.0,121.0,104.0,39.0,15.0,54.0,20.0,14.0,7.0,5.0,4.0,233.0,150.0,-83.0,-35.622317596566525,-120.30729091172634,337.7301058124366,-169.3877551020408
3305,3518,SP,352710,Lins,78503,72.60869011375361,57.0,128.0,142.0,84.0,71.0,39.0,38.0,15.0,9.0,5.0,7.0,271.0,267.0,-4.0,-1.4760147601476037,-5.0953466746493765,345.2097372074952,-7.017543859649122
3306,3518,SP,352750,Lucianópolis,2403,41.614648356221394,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,100.0,124.84394506866417,124.84394506866417,300.0
3307,3518,SP,352800,Macatuba,17214,87.1383757406762,15.0,24.0,9.0,15.0,5.0,6.0,8.0,3.0,3.0,2.0,1.0,50.0,26.0,-24.0,-48.0,-139.42140118508192,290.46125246892063,-160.0
3308,3518,SP,352860,Manduri,9910,10.090817356205854,1.0,15.0,7.0,5.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,25.0,12.0,-13.0,-52.0,-131.18062563067608,252.27043390514632,-1300.0
3309,3518,SP,352980,Mineiros do Tietê,12966,100.26222427888324,13.0,26.0,24.0,22.0,18.0,6.0,11.0,2.0,4.0,4.0,3.0,60.0,60.0,0.0,0.0,0.0,462.7487274409995,0.0
3310,3518,SP,353580,Paranapanema,20395,53.934787938220154,11.0,16.0,12.0,7.0,9.0,1.0,5.0,8.0,6.0,4.0,5.0,36.0,37.0,1.0,2.777777777777768,4.9031625398381955,176.51385143417505,9.090909090909092
3311,3518,SP,353610,Pardinho,6508,61.46281499692685,4.0,15.0,13.0,6.0,3.0,2.0,2.0,4.0,0.0,1.0,3.0,28.0,21.0,-7.0,-25.0,-107.55992624462202,430.2397049784881,-175.0
3312,3518,SP,353657,Paulistânia,1834,0.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,50.0,163.57688113413303,327.15376226826606,inf
3313,3518,SP,353670,Pederneiras,47111,55.18880940756936,26.0,70.0,72.0,35.0,23.0,45.0,22.0,7.0,14.0,4.0,7.0,161.0,138.0,-23.0,-14.28571428571429,-48.820869860542125,341.74608902379487,-88.46153846153845
3314,3518,SP,353750,Pereiras,8773,22.797218739313806,2.0,11.0,10.0,6.0,5.0,5.0,3.0,1.0,2.0,1.0,2.0,24.0,22.0,-2.0,-8.333333333333337,-22.797218739313806,273.56662487176567,-100.0
3315,3518,SP,353880,Piraju,29869,43.523385449797445,13.0,26.0,38.0,3.0,14.0,10.0,2.0,6.0,10.0,8.0,10.0,53.0,74.0,21.0,39.622641509433954,70.30700726505742,177.4414945260973,161.53846153846155
3316,3518,SP,353890,Pirajuí,25719,58.322640849177645,15.0,53.0,44.0,14.0,21.0,42.0,35.0,4.0,5.0,3.0,4.0,116.0,109.0,-7.0,-6.034482758620685,-27.217232396282906,451.0284225669738,-46.666666666666664
3317,3518,SP,353940,Piratininga,13765,58.118416273156555,8.0,22.0,20.0,19.0,9.0,14.0,13.0,0.0,5.0,3.0,1.0,58.0,48.0,-10.0,-17.24137931034483,-72.6480203414457,421.35851798038505,-125.0
3318,3518,SP,354010,Pongaí,3400,235.2941176470588,8.0,3.0,4.0,6.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,16.0,6.0,-10.0,-62.5,-294.11764705882354,470.5882352941176,-125.0
3319,3518,SP,354050,Porangaba,10067,9.933445912387008,1.0,14.0,13.0,6.0,4.0,8.0,7.0,4.0,3.0,4.0,3.0,36.0,30.0,-6.0,-16.666666666666664,-59.600675474322045,357.60405284593224,-600.0
3320,3518,SP,354105,Pratânia,5317,37.61519653940192,2.0,5.0,8.0,2.0,6.0,3.0,4.0,1.0,2.0,1.0,1.0,12.0,21.0,9.0,75.0,169.26838442730863,225.69117923641153,450.0
3321,3518,SP,354110,Presidente Alves,4080,49.01960784313725,2.0,4.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,28.57142857142858,49.01960784313725,171.5686274509804,100.0
3322,3518,SP,354160,Promissão,40828,51.43528950720094,21.0,24.0,41.0,32.0,34.0,9.0,10.0,0.0,2.0,2.0,4.0,67.0,91.0,24.0,35.82089552238805,58.783188008229644,164.10306652297442,114.28571428571428
