,sigla_uf,vacina,vacina_apelido,semana,mes,qt_total,qt_D1,qt_D2,qt_Reforco,qt_Adicional,qt_Unica
5706,RJ,89,Astrazeneca,2021-07-04,2021-07-01,9975,6570,3405,0,0,0
5707,RJ,89,Astrazeneca,2021-01-17,2021-01-01,21,19,2,0,0,0
5708,MA,89,Astrazeneca,2021-04-25,2021-05-01,1009,1008,1,0,0,0
5709,BA,89,Astrazeneca,2021-05-09,2021-05-01,1960,1862,98,0,0,0
5710,BA,89,Astrazeneca,2021-03-21,2021-03-01,7210,7203,7,0,0,0
5711,SC,89,Astrazeneca,2021-04-04,2021-04-01,3483,3474,9,0,0,0
5712,SC,89,Astrazeneca,2021-06-27,2021-07-01,316,65,251,0,0,0
5713,ES,89,Astrazeneca,2021-08-15,2021-08-01,19468,1744,17724,0,0,0
5714,ES,89,Astrazeneca,2021-07-11,2021-07-01,32,11,21,0,0,0
5715,ES,89,Astrazeneca,2021-09-26,2021-09-01,76,5,71,0,0,0
5716,ES,89,Astrazeneca,2021-03-21,2021-03-01,3,3,0,0,0,0
5717,PR,89,Astrazeneca,2021-02-28,2021-02-01,6,4,2,0,0,0
5718,GO,89,Astrazeneca,2021-02-14,2021-02-01,2,1,1,0,0,0
5719,CE,89,Astrazeneca,2021-06-20,2021-06-01,144804,141839,2965,0,0,0
5720,CE,89,Astrazeneca,2021-05-09,2021-05-01,14197,11708,2489,0,0,0
5721,MG,89,Astrazeneca,2021-04-25,2021-05-01,49,10,39,0,0,0
5722,CE,89,Astrazeneca,2009-09-13,2009-09-01,3,0,3,0,0,0
5723,AL,89,Astrazeneca,2021-03-07,2021-03-01,9,9,0,0,0,0
5724,PB,89,Astrazeneca,2021-02-28,2021-02-01,2,2,0,0,0,0
5725,SE,89,Astrazeneca,2021-11-07,2021-11-01,1,0,1,0,0,0
5726,MS,89,Astrazeneca,2021-02-21,2021-02-01,2,1,1,0,0,0
5727,CE,89,Astrazeneca,2021-01-10,2021-01-01,1,1,0,0,0,0
5728,AP,89,Astrazeneca,2021-01-31,2021-02-01,2,2,0,0,0,0
5729,PR,89,Astrazeneca,2021-06-06,2021-06-01,26051,22706,3345,0,0,0
5730,PR,89,Astrazeneca,2021-01-24,2021-01-01,62,37,25,0,0,0
5731,RS,89,Astrazeneca,2021-05-23,2021-05-01,45481,11873,33607,1,0,0
5732,PE,89,Astrazeneca,2021-07-04,2021-07-01,9760,3753,6007,0,0,0
5733,PE,89,Astrazeneca,2021-04-11,2021-04-01,4856,4782,74,0,0,0
5734,PE,89,Astrazeneca,2021-10-17,2021-10-01,141,10,131,0,0,0
5735,MG,89,Astrazeneca,2021-08-22,2021-08-01,24682,8554,16128,0,0,0
5736,PI,89,Astrazeneca,2021-03-14,2021-03-01,41,39,2,0,0,0
5737,PB,89,Astrazeneca,2021-08-22,2021-08-01,17761,340,17421,0,0,0
5738,PB,89,Astrazeneca,2021-03-07,2021-03-01,13,12,1,0,0,0
5739,MT,89,Astrazeneca,2021-07-25,2021-07-01,4604,3541,1063,0,0,0
5740,MT,89,Astrazeneca,2021-09-12,2021-09-01,4051,143,3908,0,0,0
5741,RJ,89,Astrazeneca,2021-06-06,2021-06-01,27055,22981,4069,5,0,0
5742,RR,89,Astrazeneca,2021-09-19,2021-09-01,1408,234,1169,5,0,0
5743,RR,89,Astrazeneca,2021-09-26,2021-10-01,58,3,55,0,0,0
5744,RR,89,Astrazeneca,2021-05-02,2021-05-01,1,0,1,0,0,0
5745,RR,89,Astrazeneca,2021-01-24,2021-01-01,1,1,0,0,0,0
5746,BA,89,Astrazeneca,2021-10-03,2021-10-01,542,30,510,2,0,0
5747,BA,89,Astrazeneca,2021-02-07,2021-02-01,35,31,4,0,0,0
5748,SC,89,Astrazeneca,2021-08-01,2021-08-01,14683,1493,13190,0,0,0
5749,SC,89,Astrazeneca,2021-10-17,2021-10-01,172,0,172,0,0,0
5750,SC,89,Astrazeneca,2021-09-26,2021-10-01,146,21,125,0,0,0
5751,ES,89,Astrazeneca,2021-06-06,2021-06-01,4286,4047,239,0,0,0
5752,ES,89,Astrazeneca,2021-08-29,2021-08-01,2527,87,2440,0,0,0
5753,ES,89,Astrazeneca,2021-03-28,2021-03-01,3792,3788,4,0,0,0
5754,PR,89,Astrazeneca,2021-02-28,2021-03-01,211,201,10,0,0,0
5755,PE,89,Astrazeneca,2021-01-24,2021-01-01,77,72,5,0,0,0
5756,PE,89,Astrazeneca,2021-02-14,2021-02-01,48,43,5,0,0,0
5757,MG,89,Astrazeneca,2021-09-26,2021-10-01,142,2,140,0,0,0
5758,PR,89,Astrazeneca,2021-11-14,2021-11-01,8,0,8,0,0,0
5759,CE,89,Astrazeneca,1963-10-20,1963-10-01,1,1,0,0,0,0
5760,RS,89,Astrazeneca,2021-01-24,2021-01-01,19,19,0,0,0,0
5761,TO,89,Astrazeneca,2021-08-08,2021-08-01,9833,6857,2976,0,0,0
5762,TO,89,Astrazeneca,2021-04-11,2021-04-01,1892,1892,0,0,0,0
5763,GO,89,Astrazeneca,2021-10-17,2021-10-01,6,1,4,1,0,0
5764,AC,89,Astrazeneca,2021-08-08,2021-08-01,1653,254,1399,0,0,0
5765,AC,89,Astrazeneca,2021-07-11,2021-07-01,59,15,44,0,0,0
5766,CE,89,Astrazeneca,2021-01-17,2021-01-01,1,1,0,0,0,0
5767,AP,89,Astrazeneca,2021-04-18,2021-04-01,561,560,1,0,0,0
5768,PR,89,Astrazeneca,2021-06-27,2021-07-01,9473,3058,6415,0,0,0
5769,PR,89,Astrazeneca,2021-09-05,2021-09-01,5676,76,5600,0,0,0
5770,RS,89,Astrazeneca,2021-04-25,2021-05-01,65,53,12,0,0,0
5771,RS,89,Astrazeneca,2021-10-10,2021-10-01,356,19,336,1,0,0
5772,PE,89,Astrazeneca,2021-05-30,2021-06-01,31974,26692,5282,0,0,0
5773,GO,89,Astrazeneca,2021-06-20,2021-06-01,2337,1854,483,0,0,0
5774,GO,89,Astrazeneca,2021-04-11,2021-04-01,2877,2822,55,0,0,0
5775,MG,89,Astrazeneca,2021-04-25,2021-04-01,8529,7201,1328,0,0,0
5776,PB,89,Astrazeneca,2021-04-11,2021-04-01,49,49,0,0,0,0
5777,RJ,89,Astrazeneca,2021-05-02,2021-05-01,3861,2126,1735,0,0,0
5778,RR,89,Astrazeneca,2021-10-10,2021-10-01,125,0,125,0,0,0
5779,RR,89,Astrazeneca,2021-04-04,2021-04-01,242,242,0,0,0,0
5780,MA,89,Astrazeneca,2021-06-13,2021-06-01,9421,4052,5369,0,0,0
5781,PA,89,Astrazeneca,2021-03-28,2021-03-01,30588,30564,24,0,0,0
5782,SC,89,Astrazeneca,2021-05-02,2021-05-01,172,132,40,0,0,0
5783,CE,89,Astrazeneca,2021-08-08,2021-08-01,90689,43783,46906,0,0,0
5784,CE,89,Astrazeneca,2021-06-27,2021-07-01,14096,11523,2573,0,0,0
5785,CE,89,Astrazeneca,2021-10-17,2021-10-01,14573,110,14461,0,2,0
5786,MA,89,Astrazeneca,2021-01-24,2021-01-01,6,5,1,0,0,0
5787,PI,89,Astrazeneca,2021-10-31,2021-11-01,10,0,10,0,0,0
5788,SC,89,Astrazeneca,2021-01-31,2021-02-01,9,8,1,0,0,0
5789,MS,89,Astrazeneca,2021-03-07,2021-03-01,5,4,1,0,0,0
5790,AL,89,Astrazeneca,2021-07-11,2021-07-01,141,73,68,0,0,0
5791,AL,89,Astrazeneca,2021-01-24,2021-01-01,1,1,0,0,0,0
5792,SE,89,Astrazeneca,2021-06-06,2021-06-01,4554,3391,1163,0,0,0
5793,SE,89,Astrazeneca,2021-08-29,2021-08-01,322,2,320,0,0,0
5794,SE,89,Astrazeneca,2021-06-20,2021-06-01,691,463,228,0,0,0
5795,AC,89,Astrazeneca,2021-08-29,2021-09-01,1231,46,1185,0,0,0
5796,AC,89,Astrazeneca,2021-07-18,2021-07-01,75,69,6,0,0,0
5797,AP,89,Astrazeneca,2021-04-04,2021-04-01,1302,1302,0,0,0,0
5798,AP,89,Astrazeneca,2021-09-05,2021-09-01,416,10,406,0,0,0
5799,AP,89,Astrazeneca,2021-10-10,2021-10-01,105,10,95,0,0,0
5800,AL,89,Astrazeneca,2021-08-08,2021-08-01,5090,2280,2810,0,0,0
5801,AL,89,Astrazeneca,2021-04-11,2021-04-01,1269,1267,2,0,0,0
5802,RO,89,Astrazeneca,2021-09-26,2021-09-01,301,0,301,0,0,0
5803,RO,89,Astrazeneca,2021-10-10,2021-10-01,424,1,423,0,0,0
5804,RO,89,Astrazeneca,2021-02-28,2021-03-01,4,4,0,0,0,0
5805,RS,89,Astrazeneca,2021-07-25,2021-07-01,8920,7396,1524,0,0,0
5806,RS,89,Astrazeneca,2021-01-31,2021-02-01,16,16,0,0,0,0
5807,DF,89,Astrazeneca,2021-03-28,2021-03-01,1140,1140,0,0,0,0
5808,PE,89,Astrazeneca,2021-07-11,2021-07-01,7887,1521,6366,0,0,0
5809,MG,89,Astrazeneca,2021-06-27,2021-06-01,9523,4385,5138,0,0,0
5810,PI,89,Astrazeneca,2021-08-29,2021-08-01,10993,217,10776,0,0,0
5811,MT,89,Astrazeneca,2021-09-26,2021-09-01,1057,8,1049,0,0,0
5812,MT,89,Astrazeneca,2021-01-24,2021-01-01,4,4,0,0,0,0
5813,RJ,89,Astrazeneca,2021-05-09,2021-05-01,33097,26834,6263,0,0,0
5814,RR,89,Astrazeneca,2021-04-18,2021-04-01,176,175,1,0,0,0
5815,MA,89,Astrazeneca,2021-02-28,2021-02-01,33,33,0,0,0,0
5816,PA,89,Astrazeneca,2021-09-05,2021-09-01,8386,2276,6110,0,0,0
5817,PA,89,Astrazeneca,2021-09-26,2021-10-01,1153,92,1060,1,0,0
5818,PA,89,Astrazeneca,2021-01-24,2021-01-01,8,8,0,0,0,0
5819,ES,89,Astrazeneca,2021-09-19,2021-09-01,526,9,516,1,0,0
5820,ES,89,Astrazeneca,2021-08-29,2021-09-01,3135,93,3040,2,0,0
5821,MS,89,Astrazeneca,2021-01-31,2021-02-01,3,3,0,0,0,0
5822,PA,89,Astrazeneca,2021-04-25,2021-05-01,9,3,6,0,0,0
5823,PA,89,Astrazeneca,2021-02-14,2021-02-01,5,5,0,0,0,0
5824,CE,89,Astrazeneca,2021-07-25,2021-07-01,27972,17218,10754,0,0,0
5825,CE,89,Astrazeneca,2021-03-28,2021-03-01,4615,4608,7,0,0,0
5826,MA,89,Astrazeneca,2021-01-31,2021-02-01,21,21,0,0,0,0
5827,RS,89,Astrazeneca,2021-05-02,2021-05-01,365,330,35,0,0,0
5828,PI,89,Astrazeneca,2021-03-07,2021-03-01,10,8,2,0,0,0
5829,SE,89,Astrazeneca,2021-05-02,2021-05-01,7,6,1,0,0,0
5830,AC,89,Astrazeneca,2021-05-23,2021-05-01,916,486,430,0,0,0
5831,AC,89,Astrazeneca,2021-03-28,2021-03-01,210,210,0,0,0,0
5832,AC,89,Astrazeneca,2021-09-12,2021-09-01,122,22,100,0,0,0
5833,AC,89,Astrazeneca,2021-02-28,2021-03-01,12,12,0,0,0,0
5834,AC,89,Astrazeneca,2021-09-26,2021-10-01,5,0,5,0,0,0
5835,PB,89,Astrazeneca,2021-11-14,2021-11-01,1,0,1,0,0,0
5836,MT,89,Astrazeneca,2021-02-14,2021-02-01,2,2,0,0,0,0
5837,AP,89,Astrazeneca,2021-08-08,2021-08-01,5009,4429,580,0,0,0
5838,AL,89,Astrazeneca,2021-05-02,2021-05-01,918,886,32,0,0,0
5839,PR,89,Astrazeneca,2021-04-11,2021-04-01,4229,4203,26,0,0,0
5840,RO,89,Astrazeneca,2021-03-28,2021-03-01,771,771,0,0,0,0
5841,RS,89,Astrazeneca,2021-06-20,2021-06-01,29779,4404,25375,0,0,0
5842,RS,89,Astrazeneca,2021-09-26,2021-09-01,1402,5,1397,0,0,0
5843,DF,89,Astrazeneca,2021-04-18,2021-04-01,1054,1034,20,0,0,0
5844,PE,89,Astrazeneca,2021-06-20,2021-06-01,7181,2776,4405,0,0,0
5845,PE,89,Astrazeneca,2021-08-29,2021-08-01,2746,467,2279,0,0,0
5846,GO,89,Astrazeneca,2021-01-31,2021-02-01,96,9,87,0,0,0
5847,PI,89,Astrazeneca,2021-04-11,2021-04-01,8811,8174,637,0,0,0
5848,PI,89,Astrazeneca,2021-06-13,2021-06-01,15186,13591,1595,0,0,0
5849,PB,89,Astrazeneca,2021-10-17,2021-10-01,79,5,73,1,0,0
5850,MT,89,Astrazeneca,2021-08-08,2021-08-01,9932,6118,3814,0,0,0
5851,RJ,89,Astrazeneca,2021-09-26,2021-09-01,6061,183,5629,249,0,0
5852,RJ,89,Astrazeneca,2021-01-24,2021-01-01,123,114,9,0,0,0
5853,RR,89,Astrazeneca,2021-09-26,2021-09-01,804,126,677,1,0,0
5854,PA,89,Astrazeneca,2021-01-31,2021-02-01,5,4,1,0,0,0
5855,RO,89,Astrazeneca,2021-03-21,2021-03-01,5,5,0,0,0,0
5856,SC,89,Astrazeneca,2021-11-14,2021-11-01,71,0,71,0,0,0
5857,ES,89,Astrazeneca,2021-10-03,2021-10-01,158,11,145,2,0,0
5858,ES,89,Astrazeneca,2021-10-24,2021-10-01,42,0,42,0,0,0
5859,GO,89,Astrazeneca,2021-01-24,2021-01-01,7,7,0,0,0,0
5860,PE,89,Astrazeneca,2021-01-31,2021-02-01,30,29,1,0,0,0
5861,MS,89,Astrazeneca,2021-09-19,2021-09-01,11,2,9,0,0,0
5862,CE,89,Astrazeneca,2021-08-29,2021-09-01,56519,1345,55174,0,0,0
5863,CE,89,Astrazeneca,2021-06-06,2021-06-01,131246,128702,2544,0,0,0
5864,CE,89,Astrazeneca,2021-07-11,2021-07-01,14021,6531,7490,0,0,0
5865,CE,89,Astrazeneca,2021-04-25,2021-05-01,271,268,3,0,0,0
5866,PR,89,Astrazeneca,2021-01-17,2021-01-01,5,5,0,0,0,0
5867,RS,89,Astrazeneca,2021-02-14,2021-02-01,24,23,1,0,0,0
5868,SC,89,Astrazeneca,2021-02-14,2021-02-01,1,1,0,0,0,0
5869,MS,89,Astrazeneca,2021-10-31,2021-10-01,1,1,0,0,0,0
5870,SE,89,Astrazeneca,2021-07-04,2021-07-01,232,89,143,0,0,0
5871,RJ,89,Astrazeneca,2021-01-31,2021-01-01,2,2,0,0,0,0
5872,AC,89,Astrazeneca,2021-07-04,2021-07-01,116,57,59,0,0,0
5873,PI,89,Astrazeneca,2021-11-14,2021-11-01,1,1,0,0,0,0
5874,PB,89,Astrazeneca,2021-01-24,2021-01-01,5,4,1,0,0,0
5875,TO,89,Astrazeneca,2021-02-14,2021-02-01,2,2,0,0,0,0
5876,CE,89,Astrazeneca,1962-08-26,1962-08-01,1,1,0,0,0,0
5877,AP,89,Astrazeneca,2021-02-21,2021-02-01,2,2,0,0,0,0
5878,AL,89,Astrazeneca,2021-10-17,2021-10-01,1167,96,1070,0,1,0
5879,PR,89,Astrazeneca,2021-03-28,2021-03-01,8725,8718,7,0,0,0
5880,PR,89,Astrazeneca,2021-05-09,2021-05-01,1677,1444,233,0,0,0
5881,RS,89,Astrazeneca,2021-03-21,2021-03-01,10270,10266,4,0,0,0
5882,RS,89,Astrazeneca,2021-03-07,2021-03-01,10,6,4,0,0,0
5883,DF,89,Astrazeneca,2021-04-04,2021-04-01,605,600,5,0,0,0
5884,PE,89,Astrazeneca,2021-03-14,2021-03-01,48,47,1,0,0,0
5885,GO,89,Astrazeneca,2021-06-13,2021-06-01,3085,2894,191,0,0,0
5886,MG,89,Astrazeneca,2021-06-27,2021-07-01,7315,2789,4526,0,0,0
5887,MG,89,Astrazeneca,2021-10-17,2021-10-01,606,33,572,1,0,0
5888,PI,89,Astrazeneca,2021-08-29,2021-09-01,4012,278,3734,0,0,0
5889,PB,89,Astrazeneca,2021-09-05,2021-09-01,9875,63,9812,0,0,0
5890,RR,89,Astrazeneca,2021-04-11,2021-04-01,469,468,1,0,0,0
5891,MA,89,Astrazeneca,2021-04-25,2021-04-01,20064,19754,310,0,0,0
5892,MA,89,Astrazeneca,2021-08-29,2021-08-01,3152,1529,1623,0,0,0
5893,BA,89,Astrazeneca,2021-05-23,2021-05-01,27588,10290,17298,0,0,0
5894,BA,89,Astrazeneca,2021-08-29,2021-09-01,5237,399,4838,0,0,0
5895,BA,89,Astrazeneca,2021-03-07,2021-03-01,36,35,1,0,0,0
5896,PA,89,Astrazeneca,2021-02-21,2021-02-01,4,3,1,0,0,0
5897,SC,89,Astrazeneca,2021-05-16,2021-05-01,14106,11681,2425,0,0,0
5898,PA,89,Astrazeneca,2021-01-31,2021-01-01,3,3,0,0,0,0
5899,CE,89,Astrazeneca,2021-09-19,2021-09-01,37797,192,37605,0,0,0
5900,MG,89,Astrazeneca,2021-03-21,2021-03-01,74,70,4,0,0,0
5901,CE,89,Astrazeneca,2007-07-29,2007-08-01,1,0,1,0,0,0
5902,RS,89,Astrazeneca,2021-03-14,2021-03-01,7,5,2,0,0,0
5903,CE,89,Astrazeneca,2020-05-17,2020-05-01,1,1,0,0,0,0
5904,DF,89,Astrazeneca,2021-10-24,2021-10-01,2,2,0,0,0,0
5905,AL,89,Astrazeneca,2021-02-28,2021-03-01,17,9,8,0,0,0
5906,MT,89,Astrazeneca,2021-01-31,2021-02-01,1,1,0,0,0,0
5907,AP,89,Astrazeneca,2021-08-22,2021-08-01,1860,238,1622,0,0,0
5908,AP,89,Astrazeneca,2021-10-03,2021-10-01,711,46,658,7,0,0
5909,AP,89,Astrazeneca,2021-05-09,2021-05-01,33,24,9,0,0,0
5910,AP,89,Astrazeneca,2021-04-25,2021-05-01,1,1,0,0,0,0
5911,AL,89,Astrazeneca,2021-03-28,2021-03-01,16290,16287,3,0,0,0
5912,PR,89,Astrazeneca,2021-09-19,2021-09-01,1702,19,1682,1,0,0
5913,MS,89,Astrazeneca,2021-05-30,2021-06-01,1799,1571,228,0,0,0
5914,MS,89,Astrazeneca,2021-05-23,2021-05-01,7955,6892,1063,0,0,0
5915,MS,89,Astrazeneca,2021-01-17,2021-01-01,14,13,1,0,0,0
5916,RO,89,Astrazeneca,2021-05-23,2021-05-01,6998,6527,471,0,0,0
5917,RO,89,Astrazeneca,2021-09-19,2021-09-01,923,5,918,0,0,0
5918,RO,89,Astrazeneca,2021-11-14,2021-11-01,48,0,47,1,0,0
5919,RS,89,Astrazeneca,2021-05-09,2021-05-01,1595,1364,231,0,0,0
5920,PE,89,Astrazeneca,2021-09-19,2021-09-01,2030,43,1987,0,0,0
5921,PE,89,Astrazeneca,2021-08-01,2021-08-01,12100,3831,8269,0,0,0
5922,GO,89,Astrazeneca,2021-05-23,2021-05-01,53304,37911,15393,0,0,0
5923,GO,89,Astrazeneca,2021-06-27,2021-06-01,763,226,537,0,0,0
5924,MG,89,Astrazeneca,2021-08-15,2021-08-01,73781,47479,26302,0,0,0
5925,MG,89,Astrazeneca,2021-09-26,2021-09-01,1141,14,1123,1,3,0
5926,PI,89,Astrazeneca,2021-06-27,2021-06-01,1057,643,414,0,0,0
5927,PB,89,Astrazeneca,2021-06-13,2021-06-01,5245,4471,774,0,0,0
5928,AM,89,Astrazeneca,2021-05-30,2021-06-01,276,112,164,0,0,0
5929,MT,89,Astrazeneca,2021-07-04,2021-07-01,4349,1272,3077,0,0,0
5930,RJ,89,Astrazeneca,2021-11-07,2021-11-01,49,10,35,4,0,0
5931,RJ,89,Astrazeneca,2021-01-31,2021-02-01,23,21,2,0,0,0
5932,MA,89,Astrazeneca,2021-08-08,2021-08-01,10621,7504,3117,0,0,0
5933,MA,89,Astrazeneca,2021-06-20,2021-06-01,15266,2401,12865,0,0,0
5934,MA,89,Astrazeneca,2021-03-28,2021-04-01,254,254,0,0,0,0
5935,BA,89,Astrazeneca,2021-04-25,2021-04-01,2398,1466,932,0,0,0
5936,BA,89,Astrazeneca,2021-07-18,2021-07-01,28800,28072,728,0,0,0
5937,BA,89,Astrazeneca,2021-06-13,2021-06-01,9604,5359,4245,0,0,0
5938,PA,89,Astrazeneca,2021-05-30,2021-06-01,7528,5577,1951,0,0,0
5939,SC,89,Astrazeneca,2021-10-03,2021-10-01,434,24,410,0,0,0
5940,MS,89,Astrazeneca,2021-09-05,2021-09-01,20,0,20,0,0,0
5941,CE,89,Astrazeneca,2021-10-31,2021-11-01,4590,110,4480,0,0,0
5942,CE,89,Astrazeneca,2021-10-31,2021-10-01,130,0,130,0,0,0
5943,ES,89,Astrazeneca,2021-01-31,2021-02-01,7,6,1,0,0,0
5944,SE,89,Astrazeneca,2021-08-15,2021-08-01,1630,1238,392,0,0,0
5945,SE,89,Astrazeneca,2021-10-31,2021-11-01,11,0,11,0,0,0
5946,AC,89,Astrazeneca,2021-03-07,2021-03-01,1,1,0,0,0,0
5947,SE,89,Astrazeneca,2021-09-26,2021-09-01,1,0,1,0,0,0
5948,DF,89,Astrazeneca,2021-10-17,2021-10-01,1,0,1,0,0,0
5949,AP,89,Astrazeneca,2021-09-19,2021-09-01,79,44,35,0,0,0
5950,AL,89,Astrazeneca,2021-05-16,2021-05-01,6813,6772,41,0,0,0
5951,PR,89,Astrazeneca,2021-08-01,2021-08-01,4221,1492,2729,0,0,0
5952,RO,89,Astrazeneca,2021-05-30,2021-05-01,2197,2139,58,0,0,0
5953,GO,89,Astrazeneca,2021-05-16,2021-05-01,25362,20839,4523,0,0,0
5954,GO,89,Astrazeneca,2021-08-15,2021-08-01,14392,449,13943,0,0,0
5955,GO,89,Astrazeneca,2021-07-11,2021-07-01,332,20,312,0,0,0
5956,MG,89,Astrazeneca,2021-04-11,2021-04-01,25488,24557,931,0,0,0
5957,PI,89,Astrazeneca,2021-07-18,2021-07-01,5587,5110,477,0,0,0
5958,PI,89,Astrazeneca,2021-05-02,2021-05-01,1609,863,746,0,0,0
5959,PI,89,Astrazeneca,2021-05-30,2021-05-01,814,514,300,0,0,0
5960,PI,89,Astrazeneca,2021-09-19,2021-09-01,93,43,50,0,0,0
5961,PB,89,Astrazeneca,2021-05-16,2021-05-01,57,50,7,0,0,0
5962,MT,89,Astrazeneca,2021-07-18,2021-07-01,1181,816,365,0,0,0
5963,MT,89,Astrazeneca,2021-05-02,2021-05-01,622,544,78,0,0,0
5964,RJ,89,Astrazeneca,2021-04-25,2021-05-01,139,122,17,0,0,0
5965,MA,89,Astrazeneca,2021-05-30,2021-05-01,2315,1350,965,0,0,0
5966,MA,89,Astrazeneca,2021-09-05,2021-09-01,4594,1085,3509,0,0,0
5967,MA,89,Astrazeneca,2021-02-28,2021-03-01,45,43,2,0,0,0
5968,PA,89,Astrazeneca,2021-04-18,2021-04-01,3489,3451,38,0,0,0
5969,SC,89,Astrazeneca,2021-05-30,2021-06-01,15261,10171,5090,0,0,0
5970,SC,89,Astrazeneca,2021-03-28,2021-03-01,5356,5356,0,0,0,0
5971,ES,89,Astrazeneca,2021-09-12,2021-09-01,1723,19,1701,3,0,0
5972,ES,89,Astrazeneca,2021-02-28,2021-03-01,101,96,5,0,0,0
5973,AM,89,Astrazeneca,2021-02-21,2021-02-01,4,4,0,0,0,0
5974,CE,89,Astrazeneca,2021-01-31,2021-02-01,289,283,6,0,0,0
5975,RO,89,Astrazeneca,2021-01-24,2021-01-01,2,2,0,0,0,0
5976,CE,89,Astrazeneca,2020-12-27,2021-01-01,2,2,0,0,0,0
5977,ES,89,Astrazeneca,2021-11-07,2021-11-01,13,0,13,0,0,0
5978,DF,89,Astrazeneca,2021-09-19,2021-09-01,13,10,3,0,0,0
5979,SC,89,Astrazeneca,2021-02-07,2021-02-01,10,10,0,0,0,0
5980,SE,89,Astrazeneca,2021-08-08,2021-08-01,13951,13251,700,0,0,0
5981,ES,89,Astrazeneca,2021-04-25,2021-05-01,1,1,0,0,0,0
5982,AP,89,Astrazeneca,2021-09-12,2021-09-01,183,15,168,0,0,0
5983,MS,89,Astrazeneca,2021-04-04,2021-04-01,756,745,11,0,0,0
5984,MS,89,Astrazeneca,2021-03-28,2021-03-01,2240,2240,0,0,0,0
5985,RO,89,Astrazeneca,2021-09-12,2021-09-01,797,172,625,0,0,0
5986,RO,89,Astrazeneca,2021-03-28,2021-04-01,837,837,0,0,0,0
5987,RO,89,Astrazeneca,2021-10-31,2021-11-01,188,0,185,3,0,0
5988,RS,89,Astrazeneca,2021-07-04,2021-07-01,25291,14853,10438,0,0,0
5989,RS,89,Astrazeneca,2021-08-22,2021-08-01,13430,2050,11380,0,0,0
5990,RS,89,Astrazeneca,2021-08-01,2021-08-01,8048,3159,4889,0,0,0
5991,PE,89,Astrazeneca,2021-03-28,2021-03-01,8430,8398,32,0,0,0
5992,GO,89,Astrazeneca,2021-04-04,2021-04-01,6447,6419,28,0,0,0
5993,GO,89,Astrazeneca,2021-08-29,2021-09-01,23679,365,23314,0,0,0
5994,MG,89,Astrazeneca,2021-07-04,2021-07-01,16961,10234,6727,0,0,0
5995,MG,89,Astrazeneca,2021-03-28,2021-03-01,14285,14272,13,0,0,0
5996,PI,89,Astrazeneca,2021-07-25,2021-07-01,9061,7840,1221,0,0,0
5997,PI,89,Astrazeneca,2021-07-11,2021-07-01,1160,400,760,0,0,0
5998,PB,89,Astrazeneca,2021-04-25,2021-05-01,9,9,0,0,0,0
5999,MT,89,Astrazeneca,2021-04-11,2021-04-01,4876,4652,224,0,0,0
6000,MT,89,Astrazeneca,2021-10-03,2021-10-01,1084,21,1061,2,0,0
6001,MT,89,Astrazeneca,2021-03-21,2021-03-01,3,2,1,0,0,0
6002,RJ,89,Astrazeneca,2021-02-07,2021-02-01,46,39,7,0,0,0
6003,RR,89,Astrazeneca,2021-09-12,2021-09-01,1592,152,1440,0,0,0
6004,RR,89,Astrazeneca,2021-05-23,2021-05-01,2908,2743,165,0,0,0
6005,RR,89,Astrazeneca,2021-06-06,2021-06-01,1214,1103,111,0,0,0
6006,RR,89,Astrazeneca,2021-10-24,2021-10-01,54,6,48,0,0,0
6007,BA,89,Astrazeneca,2021-08-29,2021-08-01,7675,699,6976,0,0,0
6008,BA,89,Astrazeneca,2021-07-11,2021-07-01,467,43,424,0,0,0
6009,BA,89,Astrazeneca,2021-03-14,2021-03-01,53,52,1,0,0,0
6010,PA,89,Astrazeneca,2021-05-23,2021-05-01,28972,23813,5159,0,0,0
6011,ES,89,Astrazeneca,2021-07-18,2021-07-01,2190,2101,89,0,0,0
6012,GO,89,Astrazeneca,2021-03-07,2021-03-01,32,32,0,0,0,0
6013,TO,89,Astrazeneca,2021-03-28,2021-03-01,62,62,0,0,0,0
6014,RS,89,Astrazeneca,2021-11-07,2021-11-01,10,0,10,0,0,0
6015,AL,89,Astrazeneca,2021-04-25,2021-04-01,132,132,0,0,0,0
6016,AC,89,Astrazeneca,2021-04-04,2021-04-01,597,595,2,0,0,0
6017,ES,89,Astrazeneca,2020-12-27,2021-01-01,1,0,1,0,0,0
6018,PR,89,Astrazeneca,2021-06-27,2021-06-01,4308,511,3797,0,0,0
6019,MS,89,Astrazeneca,2021-05-30,2021-05-01,1217,1050,167,0,0,0
6020,RO,89,Astrazeneca,2021-05-16,2021-05-01,3684,3566,118,0,0,0
6021,RS,89,Astrazeneca,2021-06-27,2021-06-01,16056,3309,12747,0,0,0
6022,DF,89,Astrazeneca,2021-05-23,2021-05-01,16410,10834,5576,0,0,0
6023,DF,89,Astrazeneca,2021-09-12,2021-09-01,245,1,244,0,0,0
6024,PE,89,Astrazeneca,2021-07-25,2021-07-01,15437,11534,3903,0,0,0
6025,PE,89,Astrazeneca,2021-04-25,2021-04-01,5072,4246,826,0,0,0
6026,PE,89,Astrazeneca,2021-10-03,2021-10-01,211,16,195,0,0,0
6027,MG,89,Astrazeneca,2021-03-07,2021-03-01,149,139,10,0,0,0
6028,PI,89,Astrazeneca,2021-04-25,2021-04-01,3353,791,2562,0,0,0
